,Unnamed: 0,cell,centroid_row,centroid_col,frame
459,47,51,707.8793782837128,476.3166593695272,7
460,48,52,704.8016168356218,393.8402412421404,7
461,49,53,709.8701949860724,591.2774373259053,7
462,50,112,674.9696707105719,622.3789716926632,7
463,51,208,197.8042402826855,357.13674911660775,7
464,52,343,345.9251215559157,738.9753646677472,7
467,55,407,409.93811420982735,752.2308100929615,7
470,0,1,211.17278401997504,539.907365792759,8
471,1,2,207.79043669187607,481.2749451085631,8
472,2,3,225.22875675675675,597.5340540540541,8
473,3,4,243.21631982475355,361.3083242059146,8
474,4,5,251.9524037311648,404.1313082994498,8
475,5,6,274.47214599341385,299.2172063666301,8
476,6,7,276.0340125140382,485.7081662120969,8
477,7,8,289.436477602813,639.0510625286654,8
478,8,9,287.39399943390885,558.5372204924993,8
479,9,10,305.813969413376,386.1193791371833,8
480,10,11,358.11250873515024,341.68431167016075,8
481,11,12,356.2429378531073,436.5627354048965,8
482,12,13,345.3707286949362,524.6010703993413,8
483,13,14,346.32539315448656,595.5659111933395,8
484,14,15,352.1321554770318,695.5780918727916,8
485,15,16,369.4261979953316,264.9954689001785,8
486,16,17,370.68009996875975,653.466104342393,8
487,17,18,422.843299782909,546.3982632721531,8
488,18,19,420.607203533809,481.3090383961944,8
489,19,21,426.247797833935,623.7770397111914,8
490,20,22,442.69586189388167,312.7881441990353,8
491,21,23,429.4963000765501,699.6639448838989,8
492,22,24,432.321780147662,389.6480721903199,8
493,23,25,469.9913234913235,216.7504532504533,8
494,24,26,467.9648117839607,745.5159574468086,8
495,25,27,483.0382848392037,446.9506891271057,8
496,26,28,486.648088139987,573.8677900194426,8
497,27,29,491.0218519530183,646.8866429937176,8
498,28,30,518.3764375876577,683.8044880785413,8
499,29,31,514.5855643994212,290.46472503617946,8
500,30,32,520.5489517214849,374.9753798807463,8
501,31,33,520.8543797243219,519.9044019564251,8
502,32,34,539.9943243243243,718.9032432432432,8
503,33,36,545.1377273801087,607.7951807228916,8
504,34,37,559.2829810214473,453.709458416911,8
505,35,38,567.9426891991183,247.7012000979672,8
506,36,39,583.184362505553,324.0513845698208,8
507,37,40,585.5116970658207,544.2151070578906,8
508,38,41,612.6280593563307,401.8577760647524,8
509,39,42,587.7620516775935,640.0624758966449,8
510,40,43,615.8000460723335,699.0396222068648,8
511,41,45,610.2563859981078,598.4820245979187,8
512,42,46,627.273481195757,484.1066538090646,8
513,43,47,629.1500256016385,649.0937019969278,8
514,44,48,637.5481639169772,248.5175625332624,8
515,45,49,658.1938214763107,321.43294222486264,8
516,46,50,667.731399541134,553.1438872500819,8
517,47,51,707.119107840883,477.0671418716946,8
518,48,52,700.583729216152,398.3029988123515,8
519,49,53,710.5895281189399,595.8448610213316,8
520,50,112,675.6354311061824,623.1497088993624,8
521,51,208,199.463687150838,357.40372439478585,8
522,52,343,340.02155525238743,743.1219645293315,8
524,54,407,411.6751700680272,755.7592322643343,8
529,0,1,215.6160663236135,540.9848484848485,9
530,1,2,206.3323040380048,481.5009501187648,9
531,2,3,224.58775694601312,596.9977411339507,9
532,3,4,240.11111111111111,361.6929824561403,9
533,4,5,251.407935376574,403.4953670705631,9
534,5,6,274.71558097363646,298.4466452782815,9
535,6,7,275.5997396680768,485.9716889033518,9
536,7,8,288.710318076028,638.7286268425136,9
537,8,9,286.95006747638325,558.361673414305,9
538,9,10,303.81899313501145,387.3805491990847,9
539,10,11,356.016049171931,341.473109100222,9
540,11,12,355.5194033329449,436.3885328050344,9
541,12,13,344.91539440203564,524.8613231552163,9
542,13,14,345.8636153490522,595.8705501618123,9
543,14,15,350.8936242754859,695.7988407773611,9
544,15,16,368.6726859283039,264.1985018726592,9
545,16,17,369.5003158559697,653.5874921036008,9
546,17,18,422.9148148148148,545.7173489278753,9
547,18,19,419.0464798359535,481.30143540669854,9
548,19,21,424.7550811522152,624.0774967100454,9
549,20,22,441.899654422117,313.33713042365287,9
550,21,23,428.968804591964,700.421013226853,9
551,22,24,431.2410456978181,389.5726636475916,9
552,23,25,470.0644756648269,216.2077270446563,9
553,24,26,466.93712255772647,749.6472468916519,9
554,25,27,482.36034376918354,446.1115715162677,9
555,26,28,485.2914309658496,573.9128430756338,9
556,27,29,490.2455953016551,647.1986118526428,9
557,28,30,517.8291713961407,683.9855278093077,9
558,29,31,513.3351201478744,290.3469500924214,9
559,30,32,519.4574468085107,374.9228239845261,9
560,31,33,520.2551755175517,520.1759675967596,9
561,32,34,538.6918572225321,718.5507529280535,9
562,33,36,544.1663877599809,608.4437006932824,9
563,34,37,558.6686426508588,454.3921568627451,9
564,35,38,565.9569782330345,248.2291933418694,9
565,36,39,581.8125815335555,323.03246847369184,9
566,37,40,584.7224965435513,544.592731582066,9
567,38,41,611.5706040784918,401.8347441323586,9
568,39,42,584.1310553633218,641.1215397923876,9
569,40,43,613.3362151777137,698.0722862632084,9
570,41,45,609.3993506493506,598.5324675324675,9
571,42,46,626.9137529137529,483.98329448329446,9
572,43,47,626.6505757307351,647.2192205491585,9
573,44,48,633.9734461628246,249.80653632915087,9
574,45,49,657.2574850299401,321.5224185774792,9
575,46,50,667.7350758309132,553.768796385931,9
576,47,51,707.0673875924872,475.940125213432,9
577,48,52,700.6595121951219,395.3250174216028,9
578,49,53,710.2002398081535,592.9634292565947,9
579,50,112,676.8428961748634,624.1158469945356,9
580,51,208,198.44576576576577,357.1971171171171,9
581,52,343,339.4923798358734,740.1154747948417,9
582,53,407,411.5743013841734,755.54531209193,9
586,57,540,545.8511604439959,192.5565085771948,9
588,0,1,213.51796646260317,540.1602342294384,10
589,1,2,200.1536442560065,480.6139713305068,10
590,2,3,227.06740253640208,598.3309065288868,10
591,3,4,238.3781512605042,364.1781512605042,10
592,4,5,251.2993389990557,405.25755429650616,10
593,5,6,274.1039391845197,299.08749136143746,10
594,6,7,276.2375124048958,487.0157128680119,10
595,7,8,289.14244052187263,639.2287029930928,10
596,8,9,286.8605092091008,558.4279523293608,10
597,9,10,303.19207385723934,387.2103129925693,10
598,10,11,355.9067312683856,341.071984772452,10
599,11,12,355.9374278457631,436.178827060725,10
600,12,13,344.1655142610199,525.1748055315471,10
601,13,14,346.4341262580055,595.4844464775846,10
602,14,15,351.6926345609065,695.5640934844192,10
603,15,16,368.6896050719852,263.31409325056137,10
604,16,17,370.1859280483922,653.3922317733206,10
605,17,18,423.3097205824479,545.9360487996852,10
606,18,19,419.0132706198555,481.900890307408,10
607,19,21,425.33660322108346,624.0715959004392,10
608,20,22,442.1546748749519,312.6914197768372,10
609,21,23,428.3669770953939,700.1238358922728,10
610,22,24,431.0430670154961,389.0299859126585,10
611,23,25,469.56042936655183,218.39345348529025,10
612,24,26,467.162184189079,746.9315403422983,10
613,25,27,482.65682656826567,447.2238622386224,10
614,26,28,486.0385756676558,575.2842306061891,10
615,27,29,490.4286883010635,647.4856831197164,10
616,28,30,517.6126247639601,684.6037226868087,10
617,29,31,513.833677104819,290.05756609788114,10
618,30,32,518.5288057993132,374.4734834032812,10
619,31,33,520.2101755165519,520.4932237280605,10
620,32,34,538.8708264915161,719.2422003284072,10
621,33,36,544.7374434658415,608.6550821233039,10
622,34,37,559.7742173656231,455.15002953337273,10
623,35,38,565.6103359173127,248.0369509043928,10
624,36,39,581.5232454841575,322.99629848978384,10
625,37,40,585.0588712951685,545.3118148599269,10
626,38,41,611.4784925770841,401.94271031594974,10
627,39,42,584.5679236710586,641.0163562017265,10
628,40,43,615.9677855372831,699.8416309979725,10
629,41,45,609.5128676470588,598.5909926470588,10
630,42,46,627.6945705824285,484.5538005923001,10
631,43,47,626.9816160752458,647.6891834117145,10
632,44,48,632.7547949247565,251.9179699026261,10
633,45,49,656.7837290098437,322.2113491603937,10
634,46,50,668.2188254223653,553.6981496379726,10
635,47,51,707.4441982507288,473.19778425655977,10
636,48,52,702.7266273774444,394.6869809804447,10
637,49,53,709.7592705167174,596.0328267477204,10
638,50,112,674.1287591240875,624.0791240875913,10
639,51,208,197.62248598747115,357.704253214639,10
640,52,343,342.6762567183054,739.3553588365476,10
641,53,407,410.38294762484776,755.73568818514,10
645,57,540,539.3491456834532,190.4049010791367,10
648,0,1,208.7178048780488,540.5441463414634,11
649,1,2,208.7372775131612,479.958134870895,11
650,2,3,225.373719376392,597.1665924276169,11
