,Unnamed: 0,cell,centroid_row,centroid_col,frame
367,66,72,786.7076023391813,646.8056415548675,4
368,67,76,811.0038467456532,516.7785813202031,4
369,68,151,790.9033625317886,350.40548177451257,4
372,71,244,786.8802312775331,297.8499449339207,4
373,72,246,806.817599782046,419.3154883530854,4
374,73,249,826.4521276595744,379.40425531914894,4
378,0,2,225.7271180030257,447.8538199697428,5
379,1,3,245.98303054501895,642.4601716909563,5
380,2,4,246.45572505698755,581.4899175872348,5
381,3,5,249.45148686780985,326.8565226828739,5
382,4,7,241.15628192032688,509.3397344228805,5
383,5,8,268.4885342139057,391.4914694551458,5
384,6,9,280.36446339729923,758.3495380241649,5
385,7,10,323.4337449701679,259.5698626335507,5
386,8,11,312.3152082984775,537.8017400033461,5
387,9,12,317.1878502983185,686.5557765322726,5
388,10,13,319.27041710480194,465.97896950578337,5
389,11,14,327.80385852090035,333.5352752033289,5
390,12,15,335.5874079035499,614.8486269256531,5
391,13,16,338.3966265060241,405.8865060240964,5
392,14,17,356.72242390393745,755.0499860374197,5
393,15,18,389.6714792299898,801.2244174265451,5
394,16,19,407.1945765937203,558.6864890580399,5
395,17,20,409.5898882499729,674.6753824454812,5
396,18,21,391.0552933243425,302.0067430883345,5
397,19,22,401.2694090382387,430.3838354577057,5
398,20,23,414.6675215240887,246.42315442388715,5
399,21,24,431.9303475558068,172.85885843458604,5
400,22,25,423.3523113084356,740.1775920605902,5
401,23,26,438.21010977789126,849.6270104671943,5
402,24,27,414.2965492451474,356.4349388928828,5
403,25,28,458.2148879788003,503.3493134184534,5
404,26,29,469.6990930108483,304.46754401565,5
405,27,30,466.5719637223975,431.94104889589903,5
406,28,31,489.5047454702329,761.1617773943054,5
407,29,32,480.94523039611965,813.3666127728375,5
408,30,33,490.9185648054828,640.7048982060069,5
409,31,34,499.5780686523307,218.81367704020303,5
410,32,35,502.84381898454745,569.985651214128,5
411,33,36,512.8836964160225,374.57607167955024,5
412,34,37,515.8280762564991,706.3071057192375,5
413,35,38,513.6738936075101,890.1602592758159,5
414,36,39,517.7667011910927,459.7017089590885,5
415,37,41,553.5524691358024,508.2345679012346,5
416,38,42,549.6054226475279,295.4312599681021,5
417,39,43,565.0855972696246,785.358361774744,5
418,40,44,575.4629255626082,636.232256203116,5
419,41,45,575.7879557409759,430.6301469254489,5
420,42,46,583.4507093488542,561.706256820662,5
421,43,48,581.5656003708855,219.0007726781023,5
422,44,49,592.8339093311648,354.42508639967474,5
423,45,50,591.0300661455201,842.7937462417318,5
424,46,51,604.0438848920863,702.5158273381295,5
425,47,53,638.3510165926618,803.2437485393783,5
426,48,54,646.204,472.92474074074073,5
427,49,55,627.8993844194439,285.631500742942,5
428,50,57,652.0996316435713,397.3716891773373,5
429,51,58,655.2492518922725,600.3916563985214,5
430,52,59,670.553706505295,537.5570684148596,5
431,53,60,661.9015635322617,737.809733538868,5
432,54,61,661.2334716459197,216.0744121715076,5
433,55,62,695.943231441048,323.56850436681225,5
434,56,63,678.0362490149724,661.1570133963751,5
436,58,65,723.8218623481781,249.48360976883896,5
437,59,66,725.1458062418726,775.0520156046814,5
438,60,67,716.5190862639014,431.6531409678389,5
439,61,68,730.7248760114852,380.27381884625424,5
440,62,69,744.1366732898098,491.7300596082884,5
441,63,70,731.0037609694944,691.0867112411199,5
442,64,71,742.0042561065877,588.7046632124352,5
443,65,72,786.7556247836621,645.598650051921,5
444,66,76,809.2576904493477,516.8780802061524,5
445,67,151,787.3711919550428,349.64123040520553,5
447,69,244,787.1928444557219,296.2603400152246,5
448,70,246,803.8350212828416,420.76324673418463,5
449,71,249,823.6074074074074,379.637037037037,5
454,0,2,226.21791103272585,448.65843621399176,6
455,1,3,244.4038635132696,644.2500451345009,6
456,2,4,247.037070361706,581.4097534640994,6
457,3,5,250.0111914199114,328.243413383073,6
458,4,7,241.1211051100956,509.11030328209387,6
459,5,8,267.4358790913969,391.0769093185477,6
460,6,9,283.2255845942228,756.9897600489072,6
461,7,10,323.23535821302096,260.33247071642603,6
462,8,11,311.636932972241,537.9338185511172,6
463,9,12,317.5869921661505,686.6239752231736,6
464,10,13,320.2213585670835,465.8614396755661,6
465,11,14,327.8341067285383,333.4897525135344,6
466,12,15,335.525924674886,614.924674885999,6
467,13,16,337.8565493646139,405.6410068426197,6
468,14,17,356.0044174489232,755.7219768083932,6
469,15,18,389.7211838006231,801.4672897196261,6
470,16,19,406.6919874312648,556.7998428908091,6
471,17,20,409.6064715933362,673.7699700982486,6
472,18,21,390.95156303675714,301.6911714187564,6
473,19,22,401.8005330964016,428.3700577521102,6
474,20,23,414.44472589108017,245.8966889813642,6
475,21,24,430.500072833212,174.95600873998544,6
476,22,25,423.0452547194207,740.2112748900956,6
477,23,26,438.1537771800045,849.6520959426138,6
478,24,27,413.1350616388688,355.9835025380711,6
479,25,28,459.7530925284513,503.4037605145968,6
480,26,29,469.70234758234056,305.3339173090399,6
481,27,30,465.80078125,432.6052734375,6
482,28,31,488.1982350408954,761.33512699096,6
483,29,32,482.3624947676852,812.51004604437,6
484,30,33,491.3569991954948,640.4090909090909,6
485,31,34,498.7115201090661,220.71261077027947,6
486,32,35,502.5121234386481,569.6642174871419,6
487,33,36,513.0445484486046,374.4477379095164,6
488,34,37,515.7042640990371,706.3633081155433,6
489,35,38,513.304347826087,885.2637681159421,6
490,36,39,517.6981382978723,459.0425531914894,6
491,37,41,554.2054629443663,508.2655151636875,6
492,38,42,550.3141514021721,294.8891230345275,6
493,39,43,565.306974801615,784.6852290129473,6
494,40,44,575.6736751152074,635.9321716589861,6
495,41,45,575.6330922242315,430.9195298372513,6
496,42,46,583.1965478841871,562.1585003711953,6
497,43,48,583.2928917609047,221.1924071082391,6
498,44,49,594.0704980842912,353.3862068965517,6
499,45,50,591.1509096331644,843.7467939158962,6
500,46,51,603.7667680200321,702.8113038812377,6
501,47,53,638.0935170544386,803.1687372938785,6
502,48,54,646.3400833829661,472.7273674806432,6
503,49,55,629.2679033649698,283.2167817083693,6
504,50,57,652.3551597695129,397.0293347302252,6
505,51,58,655.7903028181341,600.1778400140031,6
506,52,59,669.8239700374531,537.5360912495744,6
507,53,60,662.5573484518098,737.5037069341474,6
508,54,61,662.4426797574357,214.7054576956396,6
509,55,62,696.3682290204883,322.8873140611844,6
510,56,63,677.8972440944882,661.5356299212599,6
512,58,65,720.9711268546986,248.25985830771288,6
513,59,66,723.3285883748517,776.3629893238434,6
514,60,67,716.4077344701583,431.9948233861145,6
515,61,68,730.5408708938121,379.63356251591546,6
516,62,69,743.594719195306,491.82844369935736,6
517,63,70,731.324272260274,690.5697773972603,6
518,64,71,741.4954333643989,589.3064305684995,6
519,65,72,790.8948095823096,644.7615171990172,6
520,66,76,808.5291192042355,515.8686025990695,6
521,67,151,786.1308411214953,348.3551401869159,6
523,69,244,785.82698108034,296.52042774883466,6
524,70,246,804.404176201373,420.0656464530893,6
525,71,249,820.3089700996678,371.8205980066445,6
530,76,406,539.0501923076923,142.94826923076923,6
532,0,2,225.87254174397032,447.617254174397,7
533,1,3,243.7109689213894,643.8378427787934,7
534,2,4,245.7722126929674,581.0457975986278,7
535,3,5,249.3804247460757,327.9676823638043,7
536,4,7,241.57197371210515,509.04557981768073,7
537,5,8,268.70216706797555,391.4278570105575,7
538,6,9,283.1115451388889,760.6604456018518,7
539,7,10,324.21569994422754,259.7237869492471,7
540,8,11,311.9081562714188,537.6526730637423,7
541,9,12,317.8164675130695,686.2742718446602,7
542,10,13,321.070122462674,465.9630934406979,7
543,11,14,327.8573567952078,333.1600524148259,7
544,12,15,335.61884009386523,614.8627220918538,7
545,13,16,337.7946720281478,405.7620005026389,7
546,14,17,356.1924126637555,755.6211790393013,7
547,15,18,389.6922107385934,801.2712377111167,7
548,16,19,406.5901587552326,556.6269646947319,7
549,17,20,409.97044491525423,673.8886652542373,7
550,18,21,390.9628024557602,301.3994221740701,7
551,19,22,402.2382835383714,427.7009373169303,7
552,20,23,414.176265590609,246.6689288334556,7
553,21,24,430.5505696026674,174.45540427896637,7
554,22,25,422.7748746371074,740.4383742412246,7
555,23,26,438.1779238440616,850.4465095194923,7
556,24,27,413.019234226137,355.4830127628977,7
557,25,28,458.3389015439129,503.5565679574791,7
558,26,29,469.5832012678288,305.4248987497799,7
559,27,30,466.6985926505082,431.6063330727131,7
560,28,31,489.6625187727955,760.9328470285346,7
561,29,32,481.6675542810324,812.5815239655878,7
562,30,33,491.45684168655526,639.7102227525855,7
563,31,34,499.7164893617021,220.18843085106383,7
564,32,35,502.70924462415,569.3098695092814,7
565,33,36,513.4234458259325,374.05097690941386,7
566,34,37,515.8512354152368,706.1417295813314,7
567,35,38,513.325647249191,890.2568770226537,7
568,36,39,517.3096255340538,460.23171651168633,7
569,37,41,553.920814479638,508.4210201563143,7
570,38,42,550.3491019884541,295.2641116100064,7
571,39,43,566.1925299506695,783.707117688513,7
572,40,44,575.6115942028986,635.6033333333334,7
573,41,45,576.0985765124556,429.861743772242,7
574,42,46,583.5207441860465,561.538976744186,7
575,43,48,583.512029710964,220.3918940739545,7
576,44,49,593.6755329949239,353.15736040609136,7
577,45,50,591.7359307359308,843.6634920634921,7
578,46,51,603.511518229639,702.697805187738,7
579,47,53,638.068584579977,803.0747986191025,7
580,48,54,646.1546164040642,472.293771167722,7
581,49,55,628.0138036809816,284.03943908851886,7
582,50,57,652.7982102123179,396.2565362344271,7
583,51,58,655.4586362062997,600.5174800969194,7
584,52,59,670.186100902105,537.599899766121,7
585,53,60,662.892545771578,737.6484306887533,7
586,54,61,662.2535925612849,215.97520428289656,7
587,55,62,695.5453036381242,323.0662608936229,7
588,56,63,677.7453125,662.043359375,7
589,57,65,723.6363636363636,247.4321639632843,7
590,58,66,722.7455580472658,775.9765395894428,7
591,59,67,716.3125,432.5,7
592,60,68,730.7429882712902,380.4597144314125,7
593,61,69,743.8475393561197,491.6945114168203,7
594,62,70,731.7614462986735,690.5222507488232,7
595,63,71,740.0921488408338,589.6919929865576,7
596,64,72,786.2883621457851,647.1110319016218,7
597,65,76,807.5717181956412,516.673255617503,7
598,66,151,787.8163992869876,347.5344622697564,7
599,67,244,787.4093898843275,290.1853027897482,7
600,68,246,806.256904216624,417.8196147110333,7
601,69,249,821.7251461988304,376.3801169590643,7
605,73,406,539.6558806432862,141.84344119356714,7
611,0,2,227.61867855066848,447.65549312148806,8
612,1,3,243.6709340064912,643.956725567977,8
613,2,4,246.92083696599823,581.0334786399303,8
614,3,5,262.76812562646177,323.4908118944203,8
615,4,7,242.48119492800345,509.705996131528,8
616,5,8,267.59164566078505,390.0732805185452,8
617,6,9,280.1405675249606,758.9904098791382,8
618,7,10,323.5058163404954,260.4677706309019,8
619,8,11,312.22714065971627,537.2015040164074,8
620,9,12,317.9007105459985,685.9517576664174,8
621,10,13,320.96779193937306,466.0418532552532,8
622,11,14,328.4065276168405,333.35670142912323,8
623,12,15,335.6403932677887,615.0194967505415,8
624,13,16,336.90822784810126,406.5603700097371,8
625,14,17,356.4458874458874,755.5075757575758,8
626,15,18,389.9831000792184,800.9426987060998,8
627,16,19,406.5560293769249,556.4619758351101,8
628,17,20,410.1251066552901,673.8659343003413,8
629,18,21,390.7488789237668,301.33701276302173,8
630,19,22,401.96374927787406,426.68327556325823,8
631,20,23,415.0448414145097,245.81990521327012,8
632,21,24,430.6818245614035,174.94778947368422,8
633,22,25,423.10588856614737,740.946659625033,8
634,23,26,439.11764705882354,850.1116727941177,8
635,24,27,414.42883046237534,355.343970988214,8
636,25,28,459.0932680538556,503.3255813953488,8
637,26,29,470.0543844109832,304.9450841452613,8
638,27,30,466.60345169609207,431.9773854393969,8
639,28,31,491.0254436604661,760.6720119734873,8
